pet_31626, 3380, 筷子, 吃飯
pet_29745, 3356, 睡覺, 沒有戒備
pet_29745, 3356, 睡覺, 穿著睡衣
pet_14476, 3355, 看到噁心物, 嘔吐
pet_14476, 3355, 吃完飯倒立, 嘔吐
pet_29877, 3353, 唸書, 出國深造
pet_29877, 3353, 留學, 出國深造
pet_29877, 3353, 上課, 出國深造
pet_29877, 3353, 求知欲, 出國深造
pet_29877, 3353, 好奇心, 遊學
pet_29877, 3353, 好學, 遊學
pet_29877, 3353, 想出去玩, 遊學
pet_29877, 3353, 多長知識, 遊學
pet_29877, 3389, 寫信, 上PTT
pet_29877, 3353, 想唸書, 留學
pet_29877, 3353, 多長見識, 留學
pet_29877, 3353, 上課, 留學
pet_29877, 3353, 國外環境, 留學
pet_29877, 3353, 學到更多, 留學
pet_26433, 3366, 笨蛋, 沒腦
pet_26433, 3366, 笨蛋, 密包
pet_26433, 3366, 笨蛋, 細胞
pet_29976, 3409, 50嵐, 飲料店
pet_26433, 3409, 東海七巷, 巷子
pet_26433, 3409, 東海七巷, 七號巷子
pet_26433, 3409, 東海七巷, 東海
pet_26433, 3366, 小惡魔, 邪惡
pet_26433, 3366, 小惡魔, 猥褻
pet_26433, 3366, 小惡魔, 恐怖
pet_26433, 3366, 小惡魔, 納悶
pet_26433, 3366, 小惡魔, 難過
pet_22272, 3392, 父母, 小三
pet_22272, 3392, 父母, 貸款過一生
pet_29778, 3385, 愛我, 被愛情蒙昏頭
pet_29778, 3392, 學生, 被當眾處罰
pet_29668, 3385, 喜歡我, 一時意亂情迷
pet_29778, 3389, 煮麵吃, 餓
pet_29899, 3386, 養寵物, 心情快樂
pet_29823, 3412, 打球, 投籃
pet_29823, 3412, 打球, 蓋火鍋
pet_29668, 3386, 生氣, 抱怨
pet_30023, 3378, 地球, 天文館
pet_30023, 3378, 世界地圖, 天文館
pet_30023, 3378, 宇宙星球圖, 天文館
pet_30023, 3378, 館長, 天文館
pet_29888, 3378, 流浪狗, 公園
pet_30011, 3370, 認知, 學習模式
pet_30011, 3377, 志願學校, 分發
pet_29950, 3383, 閱讀, 學生
pet_29950, 3386, 開心, 愉快
pet_24934, 3358, 拋棄寵物, 罰款
pet_24934, 3358, 拋棄寵物, 社會譴責
pet_30064, 3357, 鬱卒, 破病
pet_30055, 3388, 拍拍自己的臉, 睡覺
pet_30055, 3353, 快樂, 跟別人分享
pet_23510, 3354, 遇到殭屍, 拼命跑
pet_30021, 3357, 玩樂, 好心情
pet_30021, 3357, 玩樂, 放縱
pet_30021, 3357, 玩樂, 花錢
pet_30021, 3357, 金錢, 欲望
pet_30021, 3357, 睡覺, 賴床
pet_30021, 3357, 睡覺, 尿褲子
pet_26472, 3358, 口水戰, 吵架
pet_26472, 3358, 口水戰, 爭吵
pet_29966, 3358, 排擠別人, 衝突
pet_29966, 3358, 排擠別人, 討人厭
pet_29966, 3358, 排擠別人, 被排擠
pet_29966, 3358, 排擠別人, 不滿
pet_29966, 3358, 排擠別人, 憤怒
pet_30011, 3384, 大猩猩, 吃香蕉
pet_30011, 3384, 大猩猩, 手舞足蹈
pet_30011, 3384, 大猩猩, 挑釁
pet_30011, 3384, 大猩猩, 睡覺
pet_30011, 3384, 大猩猩, 求偶
pet_26472, 3354, 考高分, 興奮
pet_26472, 3354, 獎金, 興奮
pet_30034, 3353, 心情不好, 回家
pet_26472, 3365, 武器, 戰爭
pet_26472, 3375, 樹木, 馬路
pet_30011, 3375, 行人, 汽車
pet_30011, 3375, 雨滴, 汽車
pet_30011, 3377, 話筒, 電話亭
pet_26472, 3377, 話筒, 公共電話
pet_26472, 3377, 話筒, 室內電話
pet_30011, 3354, 艷陽高照, 脫衣服
pet_30011, 3354, 淋雨, 脫衣服
pet_30011, 3384, 婚姻, 讓人生完整
pet_30011, 3391, 候選人, 支持
pet_30011, 3354, 淋雨, 變濕
pet_30011, 3357, 借錢, 高利貸
pet_30011, 3357, 信用卡刷爆, 高利貸
pet_30011, 3380, 武器, 反抗
pet_30011, 3380, 拳頭, 反抗
pet_30034, 3412, 遲到, 老師對不起
pet_30023, 3370, 科學, 人類的進步
pet_30023, 3370, 媒體, 傳播管道
pet_30023, 3354, 流汗, 吹風
pet_23510, 3353, 特價的時候, 吃滷肉飯
pet_30023, 3412, 塞車, 喝水
pet_30023, 3412, 塞車, 唱歌
pet_30023, 3412, 塞車, 不開心
pet_29354, 3370, 購物狂, 病
pet_23510, 3353, 嘴饞, 吃滷肉飯
pet_29950, 3377, 無效, 字典
pet_30036, 3390, 我, 爬山
pet_30036, 3390, 媽媽, 爬山
pet_30036, 3390, 爺爺, 爬山
pet_30036, 3390, 奶奶, 爬山
pet_29745, 3391, 小孩, 新奇
pet_29745, 3375, 紅綠燈, 機車
pet_29745, 3375, 交通號誌, 機車
pet_29745, 3399, 糖果, 很甜
pet_29745, 3399, 糖果, 好甜
pet_29745, 3399, 糖果, 非常甜
pet_29745, 3412, 不及格, 不高興
pet_29745, 3412, 不及格, 心情差
pet_29745, 3412, 不及格, 心情不好
pet_29745, 3412, 不及格, 心情很糟
pet_29745, 3412, 不及格, 很不高興
pet_29745, 3370, 膽小鬼, 膽小的人
pet_29745, 3370, 膽小者, 膽小的人
pet_29745, 3370, 膽小妹, 膽小的人
pet_30834, 3399, 水果, 食物
pet_29745, 3399, 水果, 含水分
pet_23510, 3357, 買彩卷, 賺大錢
pet_29745, 3370, 下蛋, 產卵
pet_29745, 3399, 遊手好閒的人, 很閒
pet_29745, 3399, 遊手好閒的人, 無所事事
pet_29745, 3399, 遊手好閒的人, 沒事情做
pet_29802, 3353, 不開心, 逃離
pet_23510, 3390, 貓咪, 跑
pet_30055, 3357, 沒運動, 肥胖
pet_23510, 3354, 撞上冰山, 開始祈禱
pet_23510, 3357, 買房子, 有房子住
pet_30037, 3370, 參與, 參加
pet_23510, 3354, 遇到熊, 尖叫
pet_23510, 3367, 書櫃, 木頭
pet_30034, 3399, 楓蜜, 甜蜜
pet_30034, 3355, 害怕, 蓋被子
pet_30034, 3355, 颱風, 蓋被子
pet_30034, 3355, 冬天, 蓋被子
pet_29668, 3355, 氣憤, 打架
pet_29668, 3354, 不思考, 變笨
pet_29668, 3354, 不用腦袋, 變笨
pet_29668, 3354, 撞到頭, 變笨
pet_29823, 3356, 很累, 閉目養神
pet_29823, 3356, 很想睡, 躺在床上
pet_8045, 3356, 不想被當掉, 努力讀書
pet_8045, 3356, 不想被當掉, 認真上課
pet_8045, 3356, 不想被當掉, 不要翹課
pet_8045, 3356, 不想被當掉, 找考古題
pet_8045, 3356, 不想被當掉, 請教學長姐
pet_5459, 3415, 河邊, 游泳
pet_5459, 3415, 河邊, 玩水
pet_17445, 3365, 你, 家庭
pet_30011, 3392, 我, 炸彈
pet_29872, 3386, 發呆, 沉思
pet_29982, 3380, 胃酸, 消化
pet_30034, 3354, 殺人, 犯罪
pet_29982, 3380, 酵素, 消化
pet_29982, 3380, 膽汁, 消化
pet_8045, 3380, 捐血車, 抽血
pet_29976, 3384, 純潔, 很單純
pet_30034, 3354, 殺人, 傷心
pet_2695, 3386, 公平的, 社會
pet_29931, 3412, 舞會, 穿小禮服
pet_30042, 3387, 真誠相對, 知心好友
pet_29931, 3412, 舞會, 穿得很漂亮
pet_8045, 3380, 血袋, 抽血
pet_29950, 3384, 老師, 比較
pet_29950, 3387, 努力學習, 歐趴
pet_29966, 3377, 心靈, 宗教上
pet_2695, 3383, 帥哥, 得人喜歡
pet_29950, 3384, 上司, 比較
pet_2695, 3383, 帥哥, 發揮魅力
pet_29544, 3383, 美女, 誘惑
pet_29950, 3357, 做愛, 好心情
pet_29969, 3387, 靠白, 女朋友
pet_30043, 3354, 讀書, 知識
pet_29950, 3380, 交易, 股票上漲
pet_2695, 3383, 帥哥, 走秀
pet_29969, 3387, 吃晚餐, 女朋友
pet_29982, 3380, 唾液澱粉, 消化
pet_29931, 3412, 舞會, 找異性跳舞
pet_30055, 3378, 錢賺, 工作
pet_30034, 3354, 殺人, 仇恨
pet_29668, 3384, 解剖學, 很難學
pet_2695, 3383, 帥哥, 較有吸引力
pet_2695, 3386, 公平的, 國家發展
pet_29544, 3383, 美女, 保養
pet_29969, 3387, 買禮物, 女朋友
pet_29950, 3377, 執行, 電腦
pet_29950, 3384, 老闆, 比較
pet_29950, 3357, 無套, 懷孕
pet_29981, 3370, 磁鐵, 指南針
pet_29931, 3412, 舞會, 找正妹搭訕
pet_29981, 3391, 打卡, 讓人知道
pet_23510, 3383, 美好的事, 回憶
pet_29981, 3371, 影印機, 公司
pet_29981, 3388, 思考, 講話
pet_2695, 3365, 西方人, 世界
pet_29981, 3383, 唐三藏, 去西域
pet_29981, 3383, 唐三藏, 取經
pet_2695, 3365, 西方人, 全人口
pet_30034, 3354, 殺人, 難過
pet_29981, 3388, 早起, 上班
pet_29981, 3388, 早睡早起, 上學
pet_29981, 3388, 認真念書, 上學
pet_29981, 3383, 唐三藏, 救孫悟空
pet_29950, 3370, 手機, 器材
pet_2695, 3365, 西方人, 地球
pet_29950, 3370, 筆電, 用具
pet_29950, 3387, 認真唸書, 歐趴
pet_2695, 3370, 濕氣, 水蒸氣
pet_29981, 3391, 大學生, 上PTT
pet_29981, 3391, 大學生, 熬夜
pet_29950, 3370, 十字, 信仰
pet_29969, 3387, 物色對象, 女朋友
pet_23510, 3354, 撞上冰山, 開始寫遺書
pet_29950, 3380, 股市, 股票上漲
pet_2695, 3386, 公平的, 全人類
pet_2695, 3354, 打架, 殘廢
pet_29544, 3383, 美女, 表演
pet_30034, 3354, 殺人, 暴力
pet_28155, 3371, 化妝品, 包包
pet_28155, 3371, 口紅, 包包
pet_28155, 3371, 發票, 包包
pet_29931, 3404, 恐懼, 死亡
pet_29931, 3404, 神秘, 死亡
pet_29931, 3392, 小孩, 棄養
pet_29931, 3392, 人們, 車禍
pet_29931, 3392, 飆車族, 車禍
pet_29931, 3392, 守法好公民, 車禍
pet_29931, 3392, 客運司機, 車禍
pet_29969, 3404, 單身, 離婚
pet_29969, 3404, 贍養費, 離婚
pet_29668, 3354, 黯然銷魂飯, 黯然消魂
pet_29931, 3354, 叉燒飯, 黯然消魂
pet_29931, 3353, 天氣熱的時候, 吃涼麵
pet_29931, 3353, 沒很餓的時候, 吃涼麵
pet_7851, 3386, 睡覺, 唸書
pet_30046, 3365, 理事長, 公司
pet_29778, 3365, 首長, 官員
pet_29778, 3354, 失戀, 痛哭失聲
pet_29778, 3354, 失去親人, 痛哭失聲
pet_29891, 3390, 嬰兒, 抱抱
pet_29891, 3390, 嬰兒, 爸爸
pet_30011, 3378, 參考書, 書櫃上
pet_30011, 3378, 原文書, 書櫃上
pet_30011, 3378, 小說, 書櫃上
pet_30011, 3378, 日記本, 書櫃上
pet_30011, 3378, 撲滿, 書櫃上
pet_30011, 3378, 剩菜剩飯, 冰箱
pet_30011, 3354, 夢想, 充滿幹勁
pet_30011, 3354, 被激勵, 充滿幹勁
pet_30011, 3354, 友目標, 充滿幹勁
pet_30011, 3354, 有目標, 充滿幹勁
pet_30011, 3378, 洋裝, 櫃子裡
pet_30011, 3378, 外套, 櫃子裡
pet_30011, 3378, 裙子, 櫃子裡
pet_30011, 3378, 襯衫, 櫃子裡
pet_30011, 3378, 私房錢, 櫃子裡
pet_29891, 3404, 另一階段開始, 離開
pet_29891, 3404, 成長, 離開
pet_29891, 3404, 思念的開始, 離開
pet_29891, 3404, 不適合, 離開
pet_29891, 3404, 緣份已盡, 離開
pet_29872, 3404, 不見, 消失
pet_29872, 3404, 人間蒸發, 消失
pet_29872, 3404, 失蹤人口, 消失
pet_29872, 3404, 不存在, 消失
pet_29872, 3404, 被謀殺, 消失
pet_29872, 3386, 發呆, 不想任何事
pet_29950, 3384, 籃球, 彈跳
pet_29950, 3392, 人類, 疾病
pet_29891, 3392, 正常人, 癌症
pet_31124, 3392, 大家都, 癌症
pet_29891, 3392, 只要是人都, 癌症
pet_25991, 3378, 大展覽, 博物館
pet_25991, 3378, 藝術展, 博物館
pet_25991, 3378, 大藝術展, 博物館
pet_29668, 3384, 足球, 讓人興奮
pet_29668, 3384, 足球, 轉彎
pet_14476, 3404, 剛失戀, 心情不好
pet_14476, 3404, 親人過世, 心情不好
pet_14476, 3404, 考試考差, 心情不好
pet_14476, 3404, 被朋友誤會, 心情不好
pet_14476, 3404, 寵物死掉了, 心情不好
pet_14476, 3388, 聽音樂, 愉快
pet_14476, 3388, 吃大餐, 愉快
pet_14476, 3388, 玩遊戲, 愉快
pet_14476, 3388, 逛街購物, 愉快
pet_14476, 3388, 唱歌跳舞, 愉快
pet_29931, 3386, 看書, 考得更好
pet_29931, 3386, 看書, 充實內在
pet_29931, 3386, 看書, 讀更好學校
pet_29931, 3388, 看電視, 滿足
pet_29931, 3388, 聊天, 滿足
pet_29931, 3392, 人們, 戰爭
pet_29931, 3392, 國家間, 戰爭
pet_29931, 3388, 大吃大喝, 快樂
pet_29931, 3388, 看joke笑話, 快樂
pet_23510, 3378, 飲料可以喝, 口渴
pet_23510, 3353, 孤單一人, 同學
pet_23510, 3378, 很多功能, 雷達
pet_23510, 3358, 逛PTT, 虛渡光陰
pet_23510, 3409, 鴿子, 祥和
pet_23510, 3409, 鴿子, 沒有紛爭
pet_30055, 3370, 小流氓, 自視甚高的人
pet_14476, 3358, 上街抗議, 警民衝突
pet_14476, 3358, 上街抗議, 政府單位關注
pet_14476, 3358, 上街抗議, 記者採訪
pet_14476, 3358, 上街抗議, 交通大亂
pet_14476, 3358, 上街抗議, 國際笑話
pet_14476, 3353, 激烈運動後, 睡覺
pet_14476, 3353, 考完期中考, 睡覺
pet_14476, 3353, 熬夜到凌晨, 睡覺
pet_14476, 3353, 加班到深夜, 睡覺
pet_14476, 3353, 吃完感冒藥, 睡覺
pet_29950, 3358, 喝酒, 反胃
pet_29950, 3358, 喝酒, 倒胃口
pet_29981, 3353, 蜈蚣, 逃走
pet_29981, 3353, 蜈蚣, 避而遠之
pet_29981, 3353, 毛毛蟲, 摸摸看
pet_23510, 3357, 買房子, 幸福的居所
pet_29981, 3353, 感冒, 喝服冒
pet_30064, 3412, 筆, 拿來寫
pet_400, 3393, 阿嬌, 陳冠希
pet_400, 3393, 霆鋒, 陳冠希
pet_400, 3393, 稻米, 米蟲
pet_400, 3393, 稻米, 水災
pet_400, 3393, 稻米, 火災
pet_400, 3393, 稻米, 天災
pet_28948, 3385, 罵人, 討厭他
pet_400, 3393, 小偷, 管理員
pet_1264, 3383, 晚餐時間, 煮飯
pet_1264, 3389, 吃冰塊, 渴
pet_30049, 3383, 女傭, 清潔
pet_30049, 3383, 拖把, 清潔
pet_30049, 3383, 抹布, 清潔
pet_30049, 3383, 吸塵器, 清潔
pet_29668, 3384, 不, 孤立
pet_30098, 3399, 見識, 每個人
pet_23510, 3354, 遇到殭屍, 想逃
pet_30098, 3399, 見識, 人
pet_30075, 3384, 東, 升起太陽
pet_30049, 3386, 狂熱, 進不
pet_30049, 3386, 狂熱, 勇氣
pet_23510, 3357, 買房子, 甜蜜的窩
pet_30049, 3386, 狂熱, 意力
pet_29969, 3357, 隱瞞, 欺騙
pet_29969, 3357, 隱瞞, 爭吵
pet_29969, 3357, 隱瞞, 不誠實
pet_8045, 3354, 熬夜, 精神恍惚
pet_8045, 3354, 看到美女, 精神恍惚
pet_8045, 3354, 貧血, 精神恍惚
pet_8045, 3354, 吃藥, 精神恍惚
pet_8045, 3387, 健身, 魔鬼身材
pet_28948, 3385, 罵人, 不爽他
pet_8298, 3378, 好吃的, 飯店
pet_8298, 3378, 熱水, 飯店
pet_23510, 3354, 遇到殭屍, 尖叫
pet_8298, 3391, 家長, 接小孩
pet_8298, 3391, 家長, 老師好
pet_8298, 3391, 家長, 小孩乖乖的
pet_30034, 3383, 小雞, 吃病藥
pet_30034, 3383, 小雞, 常識問答
pet_30034, 3383, 海綿寶寶, 耍白爛
pet_30034, 3383, 海綿寶寶, 做漢堡
pet_5459, 3415, 河邊, 洗衣
pet_5459, 3415, 河邊, 洗手
pet_5459, 3415, 河邊, 抓魚
pet_8045, 3412, 想睡, 起來走走
pet_8045, 3412, 生病, 一直睡覺
pet_16970, 3385, 打人, 暴躁
pet_16970, 3385, 打人, 是拳四郎
pet_29668, 3383, 超人, 飛天
pet_29668, 3383, 超人, 穿超人裝
pet_29668, 3383, 超人, 打擊罪惡
pet_25991, 3386, 養寵物, 寵物可愛
pet_25991, 3386, 養寵物, 怕寂寞
pet_25991, 3386, 養寵物, 怕孤單
pet_25991, 3412, 不愉快, 捶牆壁
pet_25991, 3412, 不愉快, 睡覺
pet_25991, 3412, 不愉快, 玩電腦
pet_25991, 3412, 不愉快, 聽音樂
pet_25991, 3412, 不愉快, 看書
pet_645, 3412, 想哭, 打給朋友
pet_645, 3412, 想哭, 找男朋友
pet_645, 3357, 幸運符, 幸韻
pet_645, 3357, 幸運符, 平安
pet_645, 3357, 幸運符, 安心
pet_645, 3354, 菜太鹹, 口渴
pet_645, 3354, 炸雞, 口渴
pet_645, 3354, 麻辣鍋, 口渴
pet_645, 3385, 賭博, 無聊
pet_645, 3385, 賭博, 貪財
pet_29966, 3393, 蟲, 死亡
pet_29966, 3393, 蟲, 被踩死
pet_29966, 3393, 蟲, 更大的蟲
pet_29966, 3393, 大象, 被射殺
pet_29966, 3393, 大象, 被打
pet_29966, 3393, 大象, 被傷害
pet_16745, 3412, 吃晚餐, 吃飯
pet_6143, 3367, 鐵, 金屬
pet_30056, 3415, 情人節, 一個人
pet_19851, 3360, 打手槍, 裝子彈
pet_30046, 3378, 亡者, 天外
pet_29981, 3353, 穿雪靴, 天氣冷
pet_30046, 3357, 缺鈣, 病痛
pet_4856, 3355, 生病, 熱
pet_29981, 3389, 遠離人群, 放屁
pet_26391, 3391, 總統, 和諧的社會
pet_26391, 3391, 總統, 人民的信任
pet_30046, 3357, 缺鈣, 生病
pet_30034, 3357, 營養不良, 疾病
pet_30046, 3378, 雲, 天外
pet_30034, 3357, 營養不良, 瘦弱
pet_30098, 3399, 見識, 有幫助
pet_30034, 3357, 營養不良, 病痛
pet_30046, 3357, 餓肚子, 昏迷
pet_30046, 3357, 餓肚子, 胃痛
pet_31071, 3378, 藍天, 窗外
pet_23510, 3354, 遇到殭屍, 做惡夢
pet_30046, 3386, 睡覺, 有腦力
pet_30046, 3378, 神, 天外
pet_30055, 3370, 小流氓, 害蟲
pet_29891, 3384, 貓, 找主人玩
pet_8298, 3378, 大腦, 男人
pet_29813, 3366, 壘球, 橡木
pet_30046, 3357, 餓肚子, 暈倒
pet_30055, 3355, 游泳, 冷
pet_30055, 3355, 下雨, 冷
pet_29976, 3388, 緊張, 放屁
pet_30021, 3370, 滑鼠, 輸入端
pet_30055, 3366, 棒球, 材料
pet_29728, 3412, 失火, 恐框
pet_23510, 3391, 罪犯, 洗新革面
pet_29981, 3353, 戴圍巾, 天氣冷
pet_30046, 3357, 缺鈣, 骨質酥鬆
pet_8298, 3378, 三好, 男人
pet_30021, 3370, 電腦, 電子設備
pet_29891, 3391, 夫妻, 生寶寶
pet_29891, 3391, 夫妻, 家庭美滿
pet_29976, 3378, 藍天, 門外
pet_30064, 3404, 你笨, 書讀不完
pet_30046, 3378, 神仙, 天外
pet_29728, 3370, 腳踏車, 玩具
pet_29728, 3412, 失火, 驚恐
pet_29969, 3392, 你, 面試
pet_30021, 3370, 鍵盤, 發明
pet_29891, 3391, 夫妻, 家庭和諧
pet_26391, 3391, 總統, 擴展外交
pet_23510, 3353, 看到別人在吃, 吃滷肉飯
pet_26391, 3391, 總統, 穩定的經濟體
pet_30055, 3393, 蜥蜴, 貓
pet_29813, 3366, 壘球, 橡皮
pet_26391, 3391, 總統, 治安良好
pet_30055, 3355, 吹風, 冷
pet_29728, 3412, 失火, 驚慌
pet_17737, 3415, 海邊, 打海上排球
pet_17737, 3415, 海邊, 奔跑
pet_17737, 3415, 海邊, 看夕陽
pet_29891, 3391, 男女朋友, 一起出去玩
pet_30021, 3389, 沖澡, 累
pet_29891, 3391, 夫妻, 相親相愛
pet_30046, 3357, 餓肚子, 肚子痛
pet_30055, 3355, 流汗, 冷
pet_17737, 3378, 沙堆, 公園
pet_24934, 3391, 學校, 教授
pet_29891, 3391, 男女朋友, 一起出遊
pet_29891, 3391, 男女朋友, 一起買東西
pet_29891, 3391, 男女朋友, 一起吃飯
pet_23510, 3390, 老鼠, 跑
pet_29813, 3366, 壘球, 橡膠
pet_29950, 3390, 老闆, 努力的人
pet_31340, 3386, 努力, 功成名就
pet_30046, 3357, 缺鈣, 營養不良
pet_29891, 3391, 夫妻, 同甘共苦
pet_29969, 3392, 蟑螂, 拍死
pet_29969, 3392, 蟑螂, 沖馬桶
pet_29891, 3355, 睡覺, 精神變好
pet_29891, 3356, 快樂, 高歌
pet_29891, 3357, 失去親人, 悲傷
pet_29891, 3357, 離開家人, 悲傷
pet_29891, 3356, 口渴, 喝冰水
pet_645, 3356, 想睡覺, 想賴床
pet_645, 3356, 不想爬起來, 想賴床
pet_645, 3356, 想繼續睡, 想賴床
pet_645, 3356, 很累, 想賴床
pet_645, 3356, 很懶, 想賴床
pet_645, 3392, 教授, 延畢生
pet_25991, 3356, 認真, 想上課
pet_25991, 3356, 想認真, 想上課
pet_25991, 3356, 考試, 想上課
pet_25991, 3356, 期中考, 想上課
pet_25991, 3356, 期末考, 想上課
pet_386, 3358, 抽菸, 氣管不好
pet_386, 3358, 抽菸, 肺不好
pet_29891, 3357, 服務, 快樂
pet_29891, 3354, 過度肥胖, 運動
pet_29891, 3354, 想要減肥, 運動
pet_29891, 3354, 想要身體健康, 運動
pet_29891, 3354, 想要體能變好, 運動
pet_29890, 3357, 念書, 錢財
pet_29890, 3356, 心好情, 看電視
pet_29890, 3356, 心好情, 打電動
pet_29890, 3356, 心好情, 玩電腦
pet_29890, 3356, 心好情, 聽音樂
pet_29890, 3356, 心好情, 念書
pet_29969, 3390, 司機, 喝蠻牛
pet_29950, 3355, 運動, 疲憊
pet_29950, 3355, 運動, 疲倦
pet_29981, 3366, 人, 毛細孔
pet_30011, 3392, 父母, 孩子學壞
pet_30011, 3392, 父母, 負債累累
pet_30011, 3392, 父母, 看到零分考卷
pet_30011, 3392, 父母, 孩子受傷害
pet_1264, 3354, 任性, 失戀
pet_1264, 3354, 無理取鬧, 失戀
pet_1264, 3354, 歇斯底里, 失戀
pet_1264, 3354, 外遇, 失戀
pet_29899, 3412, 上廁所, 把門關上
pet_29899, 3412, 上廁所, 打開廁所的燈
pet_29899, 3412, 溺水, 載浮載沉
pet_29899, 3412, 溺水, 拚命掙扎
pet_29899, 3412, 溺水, 一直喝到水
pet_29899, 3412, 失火, 大聲呼叫
pet_29899, 3412, 失火, 試圖滅火
pet_30042, 3388, 打零工, 賺錢
pet_30042, 3388, 省吃儉用, 賺錢
pet_30042, 3388, 理財, 賺錢
pet_10570, 3389, 開心, 憂鬱
pet_30055, 3388, 找朋友說話, 哭
pet_30055, 3385, 愛睏, 血液溶氧不足
pet_30055, 3385, 愛睏, 看無聊的書
pet_30055, 3385, 愛睏, 很累了
pet_30055, 3380, 手, 地震
pet_30055, 3380, 腳, 地震
pet_28155, 3404, 被當, 成績單F
pet_30055, 3380, 救護車, 地震
pet_30055, 3355, 海嘯, 出動救難隊
pet_30055, 3355, 海嘯, 泳客被捲走
pet_30055, 3355, 海嘯, 有人失蹤
pet_30055, 3355, 海嘯, 損失上千萬
pet_30055, 3355, 颱風, 記者報導災情
pet_30055, 3355, 颱風, 記者誇大災情
pet_30170, 3380, 愛, 熱心
pet_30011, 3385, 快樂, 自我實現
pet_30011, 3385, 快樂, 完成夢想
pet_30011, 3392, 寵物, 孤獨
pet_30011, 3392, 寵物, 挨餓受凍
pet_30011, 3392, 寵物, 離開主人
pet_30011, 3380, 沙包, 海嘯
pet_30011, 3380, 救援物資, 海嘯
pet_30011, 3380, 搜救大隊, 海嘯
pet_30011, 3385, 無聊, 沒有計劃
pet_26391, 3385, 飆車, 煩悶
pet_26391, 3385, 飆車, 壓力太大
pet_26391, 3385, 飆車, 需要紓解管道
pet_26391, 3357, 耍心機, 被懷疑
pet_26391, 3357, 耍心機, 疑神疑鬼
pet_26391, 3357, 耍心機, 不被相信
pet_29966, 3386, 交女朋友, 愛她
pet_29966, 3386, 交女朋友, 有個伴
pet_29966, 3386, 交女朋友, 炫耀
pet_30237, 3412, 演說, 腦袋空白
pet_30034, 3370, 結婚, 承諾
pet_30034, 3415, 聖誕節, 感謝主
pet_30034, 3415, 聖誕節, 回家
pet_29633, 3357, 死當, 重修
pet_29633, 3357, 死當, 被退學
pet_8298, 3357, 革命, 英雄
pet_8298, 3357, 革命, 勝利
pet_23510, 3357, 重修, 再一次學習
pet_23510, 3357, 重修, 沒面子
pet_23510, 3357, 重修, 痛苦
pet_29981, 3353, 上課太無聊, 玩
pet_29981, 3353, 唸完書, 玩
pet_29981, 3353, 悶太久, 玩
pet_29981, 3356, 火車故障, 火車停駛
pet_29981, 3356, 有事故, 火車停駛
pet_30011, 3384, 政府官員, 收賄
pet_30011, 3384, 政府官員, 浪費公帑
pet_30011, 3384, 政府官員, 走後門
pet_30011, 3384, 政府官員, 鑽漏洞
pet_30011, 3384, 小朋友, 玩耍
pet_30011, 3384, 小朋友, 流口水
pet_18426, 3370, 談戀愛, 瘋狂行為
pet_18426, 3404, 生病, 全身發癢
pet_18426, 3404, 癮, 全身發癢
pet_18426, 3404, 發作, 全身發癢
pet_18426, 3388, 反悔, 離去
pet_18426, 3388, 打電話, 離去
pet_18426, 3388, 不回頭, 離去
pet_18426, 3388, 斷絕關係, 離去
pet_15747, 3356, 想睡覺, 換衣服
pet_25876, 3378, 照明燈, 冰箱裡
pet_29890, 3354, 輸棋, 抱恨而歸
pet_29890, 3354, 書錢, 抱恨而歸
pet_8045, 3354, 知己, 相見恨晚
pet_8045, 3354, 愛人, 相見恨晚
pet_8045, 3354, 明君, 相見恨晚
pet_8045, 3354, 朋友, 相見恨晚
pet_8045, 3412, 散步, 撐洋傘
pet_8045, 3412, 散步, 穿運動鞋
pet_30055, 3386, 吃飯團, 充飢
pet_30055, 3386, 吃飯團, 填飽肚子
pet_30055, 3386, 吃飯團, 讓肚子不餓
pet_30055, 3386, 吃飯團, 好吃
pet_30055, 3386, 吃飯團, 嘴饞
pet_30055, 3386, 裝行車紀錄器, 保留證據
pet_30055, 3386, 裝行車紀錄器, 避免民事糾紛
pet_30055, 3386, 裝行車紀錄器, 拍東西PO上網
pet_30055, 3386, 裝行車紀錄器, 抓違規
pet_30055, 3386, 裝行車紀錄器, 保護自己
pet_29745, 3384, 你, 崩潰
pet_30942, 3392, 你, 好人卡
pet_30054, 3354, 看電影, 傷心
pet_29745, 3392, 大家都, 好人卡
pet_28122, 3354, 看漫畫, 打發時間
pet_29981, 3412, 洗臉, 閉上眼睛
pet_29981, 3412, 洗臉, 拿毛巾
pet_22178, 3384, 老闆, 發年終獎金
pet_22178, 3378, 遊客, 阿里山
pet_29981, 3356, 天冷, 不想起床
pet_29981, 3387, 可以信賴, 好的人緣
pet_22178, 3390, 正妹, 夜衝
pet_22178, 3390, 正妹, 看電影
pet_30011, 3378, 大鎖, 車廂裡
pet_29981, 3391, 逛街時, 跟朋友一起
pet_22178, 3357, 家人分離, 難過
pet_22178, 3378, 正妹, 阿里山
pet_29981, 3356, 天冷, 戴圍巾
pet_29981, 3390, 鯊魚, 吃小魚
pet_29981, 3412, 下雨, 覺得很悶
pet_29981, 3390, 帥哥, 耍酷
pet_29981, 3388, 忍下來, 生氣
pet_30054, 3387, 拜拜, 孩子
pet_30011, 3378, 貨物, 車廂裡
pet_29745, 3384, 大家都, 撒嬌
pet_29981, 3390, 鯊魚, 吃肉
pet_30011, 3378, 西裝, 衣櫥裡
